 CONJUNTO, EVALUADOR, BUSQUEDA, CLASIFICADOR, ATTR, %ICC, NTI, ICC, ICI, ROC, F-STAT, PROM, MIN,  MAX, SD, MAX-MIN, FEAT1, FEAT2, FEAT3, FEAT4, FEAT5, FEAT6, FEAT7, FEAT8, FEAT9, FEAT10
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,4,62.1622,37,23,14,0.72647,0.62052,62.1622,62.1622,62.1622,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,3,62.1622,37,23,14,0.71176,0.62217,62.1622,62.1622,62.1622,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,2,59.4595,37,22,15,0.71471,0.59459,59.4595,59.4595,59.4595,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayes,1,62.1622,37,23,14,0.70588,0.62217,62.1622,62.1622,62.1622,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,4,62.1622,37,23,14,0.72647,0.62052,62.1622,62.1622,62.1622,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,3,62.1622,37,23,14,0.71176,0.62217,62.1622,62.1622,62.1622,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,2,59.4595,37,22,15,0.71471,0.59459,59.4595,59.4595,59.4595,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,NaiveBayesUpdateable,1,62.1622,37,23,14,0.70588,0.62217,62.1622,62.1622,62.1622,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,4,54.0541,37,20,17,0.5595,0.54121,54.0541,54.0541,54.0541,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,3,72.973,37,27,10,0.67059,0.724,72.973,72.973,72.973,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,2,67.5676,37,25,12,0.69118,0.67326,67.5676,67.5676,67.5676,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,Logistic,1,67.5676,37,25,12,0.75588,0.67568,67.5676,67.5676,67.5676,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,4,64.8649,37,24,13,0.62647,0.6439,64.8649,64.8649,64.8649,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,3,78.3784,37,29,8,0.67941,0.77472,78.3784,78.3784,78.3784,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,2,75.6757,37,28,9,0.65294,0.7493,75.6757,75.6757,75.6757,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,RBFNetwork,1,75.6757,37,28,9,0.72059,0.7493,75.6757,75.6757,75.6757,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,4,67.5676,37,25,12,0.73824,0.67568,67.5676,67.5676,67.5676,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,3,67.5676,37,25,12,0.75294,0.67568,67.5676,67.5676,67.5676,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,2,67.5676,37,25,12,0.75,0.67568,67.5676,67.5676,67.5676,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SimpleLogistic,1,67.5676,37,25,12,0.75294,0.67568,67.5676,67.5676,67.5676,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,4,78.3784,37,29,8,0.76471,0.76854,78.3784,78.3784,78.3784,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,3,75.6757,37,28,9,0.73529,0.73531,75.6757,75.6757,75.6757,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,2,78.3784,37,29,8,0.76471,0.76854,78.3784,78.3784,78.3784,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SMO,1,72.973,37,27,10,0.70588,0.70045,72.973,72.973,72.973,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,4,56.7568,37,21,16,0.56912,0.5682,56.7568,56.7568,56.7568,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,3,72.973,37,27,10,0.71912,0.724,72.973,72.973,72.973,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,2,70.2703,37,26,11,0.69412,0.69869,70.2703,70.2703,70.2703,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,SPegasos,1,62.1622,37,23,14,0.61471,0.61881,62.1622,62.1622,62.1622,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,4,51.3514,37,19,18,0.55294,0.43697,51.3514,51.3514,51.3514,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,3,54.0541,37,20,17,0.43824,0.37933,54.0541,54.0541,54.0541,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,2,54.0541,37,20,17,0.43824,0.37933,54.0541,54.0541,54.0541,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,VotedPerceptron,1,54.0541,37,20,17,0.43824,0.37933,54.0541,54.0541,54.0541,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,4,75.6757,37,28,9,0.55882,0.73531,75.6757,75.6757,75.6757,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,3,81.0811,37,30,7,0.66176,0.80037,81.0811,81.0811,81.0811,0,0,'AR_____FitCCm1h1','AR_____FitNMSEm1h1','HjorthComp',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,2,81.0811,37,30,7,0.67647,0.80037,81.0811,81.0811,81.0811,0,0,'HjorthComp','AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,LWL,1,78.3784,37,29,8,0.67353,0.76854,78.3784,78.3784,78.3784,0,0,'AR_____FitNMSEm1h1',' ',' ',' ',' ',' ',' ',' ',' ',' '


Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,IB1,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','PearsAutoct1','HjorthMobi','PearsCAutot1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,IB1,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','PearsAutoct1','PearsCAutot1','HjorthMobi','PartialAutt1','DetFluctAna','SkewnessTS'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,IB1,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PearsCAutot1','HjorthMobi','PartialAutt1','PearsAutoct1','DetFluctAna','AR_PredictNRMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,IB1,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitCCm1h1','HjorthComp','AR_____FitNMSEm1h1','HjorthMobi','PearsAutoct1','PartialAutt1','PearsCAutot1','DetFluctAna','AR_PredictNMSEf50m1h1'
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,IB1,0,0,0,0,0,0,0,0,0,0,0,0,'AR_____FitNRMSEm1h1','AR_____FitNMSEm1h1','HjorthComp','AR_____FitCCm1h1','PartialAutt1','HjorthMobi','PearsAutoct1','PearsCAutot1',' ',' '
Conjunto Alzheimer Local SS-WOJ,GainRatioAttributeEval,Ranker,IB1,4,70.2703,37,26,11,0.71176,0.70052,70.2703,70.2703,70.2703,0,0,'AR_____FitNRMSEm1h1','HjorthComp','AR_____FitNMSEm1h1','AR_____FitCCm1h1',' ',' ',' ',' ',' ',' '
